Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Skill_Retention_Score,Burnout_Risk_Level
123967,STEM,Sophomore,3.913,15.17,Debugging/Troubleshooting,Advanced,5,1,14.09,5,Allowed_With_Citation,3,100.0,Low
133987,Business,Senior,3.147,7.47,Ideation,Intermediate,2,1,10.13,2,Strict_Ban,1,75.81,Low
108868,Business,Sophomore,3.18,9.73,Copywriting/Drafting,Intermediate,5,1,10.99,5,Allowed_With_Citation,4,98.01,Medium
147495,Arts,Sophomore,3.876,12.51,Copywriting/Drafting,Intermediate,3,0,5.3,6,Allowed_With_Citation,4,90.64,Low
139272,STEM,Senior,2.639,9.56,Debugging/Troubleshooting,Intermediate,3,0,12.1,2,Actively_Encouraged,1,61.03,Medium
130703,Arts,Sophomore,3.055,6.31,Copywriting/Drafting,Advanced,3,0,11.57,3,Allowed_With_Citation,9,75.62,Low
145047,Business,Freshman,2.748,6.01,Copywriting/Drafting,Beginner,1,0,9.14,1,Allowed_With_Citation,1,53.65,Low
116864,Humanities,Senior,3.112,6.31,Ideation,Beginner,1,1,11.92,2,Allowed_With_Citation,1,98.04,High
119155,Medical,Senior,3.679,0.17,Summarizing_Reading,Beginner,3,0,14.7,2,Allowed_With_Citation,2,59.48,Low
121192,Humanities,Freshman,2.776,0.09,Copywriting/Drafting,Beginner,1,0,5.68,2,Actively_Encouraged,3,67.34,Low
118823,Humanities,Graduate,2.789,9.77,Copywriting/Drafting,Intermediate,2,0,20.63,6,Allowed_With_Citation,7,98.36,High
148886,Humanities,Freshman,2.784,0.82,Copywriting/Drafting,Beginner,3,0,23.0,1,Strict_Ban,5,67.77,Low
136537,Business,Graduate,2.196,3.88,Ideation,Advanced,3,0,9.78,5,Allowed_With_Citation,1,70.1,High
133206,STEM,Senior,2.969,1.03,Debugging/Troubleshooting,Intermediate,4,1,8.95,2,Allowed_With_Citation,4,84.69,Medium
121698,Medical,Graduate,3.448,0.14,Summarizing_Reading,Beginner,2,0,17.31,2,Strict_Ban,5,61.09,High
148317,Arts,Junior,2.858,1.26,Debugging/Troubleshooting,Intermediate,3,0,8.33,5,Allowed_With_Citation,5,79.4,Low
135604,Medical,Freshman,3.077,0.6,Summarizing_Reading,Beginner,2,0,19.36,1,Allowed_With_Citation,7,67.89,Low
128294,Business,Graduate,3.44,2.73,Ideation,Beginner,2,0,8.37,2,Allowed_With_Citation,2,61.76,Medium
122269,Humanities,Junior,3.061,34.0,Copywriting/Drafting,Beginner,2,1,5.45,5,Allowed_With_Citation,5,67.52,High
143071,STEM,Freshman,2.333,13.47,Debugging/Troubleshooting,Intermediate,4,1,3.83,5,Allowed_With_Citation,5,58.93,Medium
128556,Humanities,Senior,3.917,8.9,Direct_Answer_Generation,Intermediate,3,0,8.63,5,Actively_Encouraged,7,65.18,Medium
124457,Business,Graduate,3.11,10.67,Ideation,Beginner,3,1,8.46,3,Allowed_With_Citation,2,68.57,Medium
117082,Business,Graduate,3.148,7.15,Direct_Answer_Generation,Beginner,3,1,9.86,1,Allowed_With_Citation,5,77.68,High
113826,STEM,Freshman,2.379,28.75,Copywriting/Drafting,Beginner,1,1,1.0,7,Allowed_With_Citation,7,68.76,High
132658,Humanities,Freshman,3.068,3.68,Summarizing_Reading,Intermediate,3,0,15.14,1,Allowed_With_Citation,4,60.56,Medium
114842,Humanities,Senior,3.453,12.86,Ideation,Beginner,1,1,5.02,5,Allowed_With_Citation,5,66.56,Low
144288,Business,Senior,3.447,4.69,Summarizing_Reading,Advanced,5,1,3.28,3,Allowed_With_Citation,3,74.77,Medium
100824,Humanities,Junior,3.682,25.33,Direct_Answer_Generation,Advanced,3,0,6.57,4,Strict_Ban,9,52.87,High
116116,Medical,Senior,3.595,3.82,Debugging/Troubleshooting,Beginner,1,0,12.16,4,Allowed_With_Citation,4,69.7,Low
142315,Business,Sophomore,3.246,0.93,Ideation,Advanced,4,0,11.93,5,Allowed_With_Citation,3,80.57,Low
109652,STEM,Senior,3.078,25.84,Direct_Answer_Generation,Intermediate,2,0,16.68,8,Allowed_With_Citation,8,72.77,High
117950,STEM,Junior,3.136,3.55,Direct_Answer_Generation,Beginner,3,1,11.33,4,Allowed_With_Citation,7,57.66,Low
146193,Business,Senior,3.3,9.99,Debugging/Troubleshooting,Beginner,1,0,14.84,2,Actively_Encouraged,3,72.05,Low
144679,Business,Junior,3.483,14.06,Debugging/Troubleshooting,Advanced,4,0,10.77,2,Actively_Encouraged,3,100.0,Medium
116390,STEM,Graduate,3.46,6.75,Debugging/Troubleshooting,Intermediate,5,1,18.35,3,Allowed_With_Citation,6,81.23,Medium
148534,STEM,Sophomore,3.318,16.08,Summarizing_Reading,Intermediate,1,0,11.07,3,Actively_Encouraged,4,87.87,High
115362,STEM,Freshman,3.261,20.26,Debugging/Troubleshooting,Intermediate,5,0,13.94,6,Allowed_With_Citation,2,98.42,High
148697,STEM,Senior,2.207,4.25,Ideation,Beginner,2,0,4.06,4,Allowed_With_Citation,5,58.92,Medium
118766,Arts,Graduate,2.119,12.81,Debugging/Troubleshooting,Intermediate,3,0,16.67,4,Strict_Ban,9,67.92,Medium
139864,STEM,Freshman,2.629,1.79,Debugging/Troubleshooting,Advanced,3,0,17.55,3,Actively_Encouraged,6,83.69,Low
142493,Business,Junior,2.979,9.61,Ideation,Intermediate,3,1,12.68,4,Allowed_With_Citation,3,67.79,Low
110591,Arts,Sophomore,3.955,5.07,Copywriting/Drafting,Advanced,4,0,13.73,4,Actively_Encouraged,8,80.79,Low
138821,Business,Junior,2.724,0.67,Copywriting/Drafting,Beginner,3,1,1.79,1,Strict_Ban,4,85.22,Medium
124735,Arts,Junior,3.159,3.7,Summarizing_Reading,Advanced,4,0,18.62,2,Strict_Ban,4,79.8,Low
127234,STEM,Sophomore,3.904,3.65,Summarizing_Reading,Intermediate,3,0,7.44,2,Allowed_With_Citation,2,60.12,Medium
102266,Business,Senior,2.818,3.02,Direct_Answer_Generation,Beginner,2,0,7.9,3,Strict_Ban,8,69.55,Medium
148805,STEM,Senior,2.734,20.77,Debugging/Troubleshooting,Advanced,4,0,5.37,6,Actively_Encouraged,7,95.26,High
130564,Arts,Freshman,2.053,6.15,Debugging/Troubleshooting,Beginner,1,0,18.2,5,Allowed_With_Citation,6,71.79,Medium
104695,Humanities,Junior,2.32,14.51,Direct_Answer_Generation,Beginner,2,1,7.64,7,Allowed_With_Citation,3,72.92,Medium
139005,STEM,Sophomore,3.342,1.98,Debugging/Troubleshooting,Intermediate,2,0,15.31,2,Actively_Encouraged,4,76.32,Medium
133291,Medical,Junior,3.518,10.82,Summarizing_Reading,Beginner,2,1,6.86,2,Actively_Encouraged,1,77.19,Medium
113185,Business,Senior,2.626,5.18,Summarizing_Reading,Advanced,5,1,7.83,1,Allowed_With_Citation,4,87.3,Low
134098,Arts,Senior,2.84,4.94,Copywriting/Drafting,Advanced,5,0,18.83,2,Actively_Encouraged,8,90.09,High
108965,Business,Freshman,3.51,0.39,Summarizing_Reading,Beginner,3,1,12.98,2,Allowed_With_Citation,4,79.74,Low
117026,Humanities,Freshman,2.717,14.96,Debugging/Troubleshooting,Beginner,3,1,6.28,2,Actively_Encouraged,1,46.47,Low
115610,Business,Junior,3.867,2.72,Copywriting/Drafting,Advanced,4,0,15.38,3,Allowed_With_Citation,4,83.54,Low
115892,Business,Freshman,3.328,8.62,Direct_Answer_Generation,Intermediate,4,0,7.52,3,Strict_Ban,1,85.87,Medium
129492,Business,Freshman,3.604,20.31,Copywriting/Drafting,Beginner,2,1,4.73,5,Allowed_With_Citation,7,57.96,Medium
129535,Humanities,Sophomore,2.898,2.77,Copywriting/Drafting,Advanced,3,0,11.78,2,Allowed_With_Citation,1,73.62,Low
145514,STEM,Sophomore,3.976,8.69,Summarizing_Reading,Beginner,1,0,8.17,4,Allowed_With_Citation,7,66.15,Medium
100639,STEM,Graduate,2.765,6.26,Direct_Answer_Generation,Beginner,3,1,16.32,1,Strict_Ban,1,64.37,High
119629,Business,Graduate,1.574,3.82,Ideation,Advanced,4,0,8.66,3,Strict_Ban,7,79.19,Medium
119282,Medical,Junior,3.483,2.98,Summarizing_Reading,Intermediate,5,0,6.63,3,Allowed_With_Citation,1,91.29,Low
142022,STEM,Freshman,2.439,10.1,Direct_Answer_Generation,Beginner,2,0,7.87,4,Allowed_With_Citation,6,50.18,Medium
135451,STEM,Senior,2.266,4.54,Debugging/Troubleshooting,Beginner,3,0,13.83,2,Allowed_With_Citation,4,62.04,Low
139999,Humanities,Sophomore,2.873,15.58,Debugging/Troubleshooting,Intermediate,3,1,10.59,6,Actively_Encouraged,2,79.92,Medium
125281,Business,Freshman,3.356,3.52,Summarizing_Reading,Beginner,2,0,4.77,2,Actively_Encouraged,1,61.62,Low
108334,Humanities,Junior,2.709,9.68,Debugging/Troubleshooting,Intermediate,3,0,12.99,5,Allowed_With_Citation,2,81.02,High
102746,Arts,Senior,3.219,1.23,Ideation,Beginner,3,0,7.43,2,Strict_Ban,3,78.91,Low
119119,Business,Graduate,3.267,0.3,Direct_Answer_Generation,Intermediate,3,0,7.17,2,Actively_Encouraged,4,77.03,Low
106977,Business,Freshman,2.742,1.61,Ideation,Advanced,3,1,20.88,3,Allowed_With_Citation,5,58.4,Low
132172,Humanities,Junior,3.136,7.09,Copywriting/Drafting,Beginner,1,1,12.48,6,Allowed_With_Citation,1,66.31,Medium
133153,STEM,Graduate,2.232,8.13,Debugging/Troubleshooting,Beginner,1,0,10.79,1,Allowed_With_Citation,5,71.81,Medium
132509,Business,Junior,3.684,0.86,Ideation,Intermediate,3,1,15.01,1,Allowed_With_Citation,5,99.55,Medium
148421,STEM,Sophomore,2.836,1.95,Direct_Answer_Generation,Intermediate,5,1,8.89,2,Allowed_With_Citation,8,42.84,Medium
126978,Medical,Junior,3.041,4.6,Direct_Answer_Generation,Beginner,1,1,18.88,6,Allowed_With_Citation,6,65.54,Low
119742,Humanities,Freshman,3.052,7.12,Copywriting/Drafting,Beginner,3,0,17.68,3,Allowed_With_Citation,7,61.7,Low
114033,Medical,Sophomore,2.432,6.37,Summarizing_Reading,Intermediate,2,0,20.7,5,Allowed_With_Citation,5,89.21,Medium
119191,Business,Junior,2.805,0.81,Summarizing_Reading,Advanced,3,1,8.08,2,Actively_Encouraged,1,79.02,Medium
105435,Business,Junior,2.967,1.64,Ideation,Advanced,5,0,4.64,3,Actively_Encouraged,3,100.0,High
117707,Business,Graduate,3.86,5.46,Debugging/Troubleshooting,Beginner,1,1,17.55,5,Allowed_With_Citation,2,80.72,Medium
116379,Business,Sophomore,3.586,6.31,Ideation,Intermediate,3,0,15.03,5,Strict_Ban,7,83.81,High
148599,Medical,Junior,3.297,2.11,Direct_Answer_Generation,Advanced,3,0,3.66,2,Actively_Encouraged,1,77.5,Low
134450,Business,Senior,3.848,1.92,Direct_Answer_Generation,Beginner,3,1,3.69,1,Actively_Encouraged,4,70.95,Medium
109255,Arts,Sophomore,3.795,12.34,Ideation,Beginner,2,1,5.0,7,Allowed_With_Citation,7,74.2,High
132603,STEM,Senior,2.731,5.22,Ideation,Intermediate,2,1,6.26,1,Allowed_With_Citation,4,94.73,High
105123,STEM,Freshman,3.274,29.89,Summarizing_Reading,Intermediate,2,1,7.16,7,Strict_Ban,5,63.21,High
142048,Medical,Graduate,2.768,3.96,Summarizing_Reading,Advanced,3,0,12.86,3,Allowed_With_Citation,6,56.51,Low
103454,Humanities,Graduate,3.29,8.16,Ideation,Beginner,1,0,10.21,5,Allowed_With_Citation,8,79.41,Medium
106856,Humanities,Senior,3.081,1.75,Direct_Answer_Generation,Advanced,3,0,15.88,2,Strict_Ban,1,99.51,Low
107940,Humanities,Junior,3.206,5.37,Copywriting/Drafting,Beginner,1,0,9.49,1,Allowed_With_Citation,1,64.96,High
128002,STEM,Junior,2.788,3.55,Debugging/Troubleshooting,Intermediate,3,0,6.88,3,Allowed_With_Citation,1,74.1,Low
119661,Medical,Freshman,3.653,0.21,Summarizing_Reading,Intermediate,3,0,3.52,2,Allowed_With_Citation,5,85.34,Low
123743,Humanities,Freshman,3.605,6.14,Copywriting/Drafting,Advanced,3,1,19.32,1,Allowed_With_Citation,5,100.0,Medium
114583,Humanities,Senior,3.454,6.67,Copywriting/Drafting,Advanced,4,0,15.36,4,Actively_Encouraged,8,74.21,Low
120524,Arts,Sophomore,3.661,9.2,Copywriting/Drafting,Intermediate,1,0,6.12,4,Allowed_With_Citation,4,96.1,Medium
127236,Humanities,Sophomore,2.266,5.85,Copywriting/Drafting,Advanced,3,1,15.95,2,Actively_Encouraged,2,74.55,Low
114393,STEM,Junior,3.215,7.51,Debugging/Troubleshooting,Intermediate,5,0,6.78,4,Strict_Ban,6,65.4,Medium
133389,STEM,Senior,3.256,8.32,Summarizing_Reading,Beginner,2,0,17.85,3,Allowed_With_Citation,7,80.77,High
128367,Business,Senior,2.946,1.07,Ideation,Beginner,3,1,9.74,2,Allowed_With_Citation,2,80.0,Medium
118363,Humanities,Junior,2.511,0.68,Summarizing_Reading,Beginner,3,0,15.1,4,Strict_Ban,1,56.18,Low
108203,Medical,Junior,3.345,7.29,Summarizing_Reading,Beginner,1,1,9.76,2,Strict_Ban,2,69.77,Low
138318,Business,Senior,3.231,11.26,Ideation,Intermediate,3,0,13.92,3,Actively_Encouraged,2,81.4,Low
133521,Business,Junior,3.233,16.06,Ideation,Advanced,5,1,8.04,4,Allowed_With_Citation,5,96.71,Medium
102163,Humanities,Freshman,3.585,0.31,Ideation,Advanced,3,0,1.64,1,Allowed_With_Citation,5,71.08,Medium
110673,STEM,Freshman,3.539,11.55,Ideation,Intermediate,2,1,14.89,5,Actively_Encouraged,2,85.83,Low
147562,Business,Sophomore,3.519,6.77,Ideation,Beginner,2,1,19.2,5,Actively_Encouraged,5,64.03,Low
143829,STEM,Junior,2.052,9.46,Debugging/Troubleshooting,Beginner,2,0,10.23,3,Allowed_With_Citation,1,71.67,Low
135219,Arts,Junior,3.529,6.37,Ideation,Intermediate,1,0,15.67,1,Allowed_With_Citation,6,75.1,High
102967,Business,Junior,3.136,4.54,Ideation,Advanced,4,0,15.18,3,Allowed_With_Citation,5,76.67,Low
115356,Arts,Junior,3.244,0.14,Copywriting/Drafting,Beginner,3,1,15.72,2,Allowed_With_Citation,1,64.66,Low
112313,Humanities,Junior,3.557,7.28,Copywriting/Drafting,Intermediate,3,0,12.35,4,Allowed_With_Citation,3,78.25,Low
113764,Medical,Senior,3.769,21.29,Ideation,Intermediate,2,1,7.01,5,Strict_Ban,9,69.17,High
117808,Business,Sophomore,3.073,3.52,Ideation,Intermediate,1,0,1.48,1,Allowed_With_Citation,4,82.7,Low
133311,Medical,Senior,3.662,5.66,Summarizing_Reading,Intermediate,3,1,8.87,3,Actively_Encouraged,6,96.66,Low
144560,Humanities,Freshman,2.529,5.24,Copywriting/Drafting,Beginner,3,1,11.37,4,Actively_Encouraged,1,67.06,Medium
133910,Business,Junior,3.028,19.61,Ideation,Advanced,4,1,2.59,4,Actively_Encouraged,1,69.4,High
108962,Business,Freshman,3.832,4.93,Ideation,Intermediate,1,0,19.57,4,Allowed_With_Citation,3,60.4,Medium
105823,Business,Sophomore,3.825,0.77,Ideation,Beginner,2,0,15.76,4,Actively_Encouraged,2,72.03,Medium
140400,Business,Senior,3.205,2.98,Copywriting/Drafting,Intermediate,2,1,8.57,3,Allowed_With_Citation,4,90.28,Medium
133833,Business,Senior,3.172,0.31,Direct_Answer_Generation,Beginner,3,0,1.28,1,Allowed_With_Citation,1,67.41,Medium
118984,Humanities,Senior,3.622,2.77,Debugging/Troubleshooting,Beginner,2,0,18.77,3,Actively_Encouraged,6,83.38,Medium
122959,STEM,Freshman,3.721,6.75,Debugging/Troubleshooting,Advanced,5,0,7.42,2,Actively_Encouraged,4,100.0,Low
122561,Arts,Junior,3.229,18.56,Direct_Answer_Generation,Beginner,1,0,12.18,5,Allowed_With_Citation,5,80.33,Medium
101822,STEM,Graduate,3.233,22.71,Direct_Answer_Generation,Beginner,2,1,5.39,5,Actively_Encouraged,3,71.76,High
112638,Arts,Graduate,2.594,8.0,Copywriting/Drafting,Intermediate,4,1,17.36,2,Actively_Encouraged,3,81.03,High
149087,Arts,Junior,2.726,2.14,Summarizing_Reading,Intermediate,3,1,16.92,2,Actively_Encouraged,2,74.01,Medium
130712,STEM,Graduate,2.779,4.09,Direct_Answer_Generation,Intermediate,3,0,16.59,2,Actively_Encouraged,6,88.22,Medium
115160,Humanities,Freshman,3.395,22.11,Summarizing_Reading,Advanced,4,1,11.75,6,Actively_Encouraged,8,73.27,Low
112527,STEM,Freshman,3.523,5.12,Direct_Answer_Generation,Intermediate,3,0,2.28,2,Allowed_With_Citation,6,68.79,Low
124129,Business,Sophomore,3.604,0.52,Copywriting/Drafting,Beginner,1,0,12.83,3,Allowed_With_Citation,3,90.65,Low
133484,STEM,Freshman,3.205,15.0,Copywriting/Drafting,Intermediate,2,1,11.07,6,Allowed_With_Citation,2,84.05,Medium
121811,STEM,Sophomore,3.608,16.19,Copywriting/Drafting,Advanced,5,1,16.38,3,Actively_Encouraged,3,94.4,Medium
111094,Humanities,Graduate,2.738,3.99,Debugging/Troubleshooting,Intermediate,3,0,7.56,2,Actively_Encouraged,2,86.2,Medium
126059,Medical,Freshman,3.599,5.55,Debugging/Troubleshooting,Advanced,4,1,15.04,3,Actively_Encouraged,5,100.0,Medium
115915,Arts,Senior,3.666,10.04,Ideation,Beginner,2,1,16.28,4,Allowed_With_Citation,2,72.72,Low
107694,Business,Sophomore,3.058,1.54,Ideation,Beginner,1,0,16.85,2,Allowed_With_Citation,6,83.73,Low
135703,Business,Graduate,2.164,4.82,Copywriting/Drafting,Beginner,1,0,18.67,3,Allowed_With_Citation,7,76.77,High
112779,Arts,Junior,2.569,7.44,Direct_Answer_Generation,Beginner,1,1,9.36,4,Allowed_With_Citation,2,91.46,Medium
122212,Humanities,Sophomore,3.177,0.71,Copywriting/Drafting,Advanced,5,0,2.32,2,Allowed_With_Citation,3,95.26,Medium
119071,STEM,Junior,2.969,18.54,Debugging/Troubleshooting,Beginner,3,0,13.1,5,Allowed_With_Citation,4,78.16,Medium
102014,STEM,Sophomore,2.993,5.09,Debugging/Troubleshooting,Advanced,4,1,12.42,4,Allowed_With_Citation,4,100.0,Medium
129865,Medical,Sophomore,3.24,13.18,Summarizing_Reading,Advanced,4,0,12.06,2,Allowed_With_Citation,4,73.93,Medium
149150,Medical,Graduate,3.386,1.36,Summarizing_Reading,Intermediate,1,0,9.5,4,Actively_Encouraged,7,82.99,Medium
118671,Humanities,Freshman,2.876,1.14,Copywriting/Drafting,Intermediate,2,0,5.15,3,Actively_Encouraged,4,59.58,Medium
102723,Arts,Graduate,3.144,1.68,Copywriting/Drafting,Intermediate,4,1,11.97,3,Actively_Encouraged,5,90.65,Medium
118822,STEM,Freshman,2.855,11.53,Summarizing_Reading,Intermediate,2,0,10.43,1,Actively_Encouraged,1,82.19,Medium
131767,Business,Graduate,2.506,3.44,Ideation,Beginner,2,1,10.68,4,Allowed_With_Citation,5,52.48,High
139158,Humanities,Sophomore,2.642,4.35,Copywriting/Drafting,Beginner,1,0,17.62,6,Allowed_With_Citation,3,48.08,Low
132604,STEM,Junior,3.372,0.95,Debugging/Troubleshooting,Intermediate,2,1,4.97,1,Allowed_With_Citation,4,66.4,Medium
113774,Arts,Graduate,3.504,2.95,Copywriting/Drafting,Beginner,3,1,17.27,2,Allowed_With_Citation,4,58.93,Medium
139039,Arts,Graduate,3.15,2.13,Copywriting/Drafting,Beginner,3,1,20.93,1,Allowed_With_Citation,4,68.58,Medium
127300,STEM,Senior,3.385,8.15,Direct_Answer_Generation,Beginner,3,0,16.17,4,Actively_Encouraged,1,91.76,Medium
137587,Humanities,Graduate,3.239,3.79,Direct_Answer_Generation,Beginner,3,0,1.0,3,Actively_Encouraged,6,51.52,Medium
103283,Arts,Senior,2.663,10.21,Copywriting/Drafting,Beginner,1,0,14.41,6,Strict_Ban,7,73.31,High
127991,Humanities,Graduate,3.283,20.43,Copywriting/Drafting,Advanced,3,1,3.14,6,Strict_Ban,6,80.65,High
135602,Business,Senior,3.283,26.2,Ideation,Intermediate,3,1,15.88,5,Strict_Ban,9,64.88,Medium
102188,Arts,Senior,3.976,10.9,Summarizing_Reading,Beginner,1,0,16.55,2,Allowed_With_Citation,1,62.26,Medium
131424,Medical,Sophomore,2.857,2.89,Summarizing_Reading,Beginner,1,0,13.76,1,Actively_Encouraged,4,75.75,Low
134810,STEM,Graduate,3.534,7.19,Debugging/Troubleshooting,Beginner,3,1,6.4,5,Actively_Encouraged,3,91.09,High
100515,STEM,Freshman,2.515,6.87,Ideation,Intermediate,3,0,9.15,5,Strict_Ban,1,77.48,Medium
132881,STEM,Freshman,3.185,2.04,Summarizing_Reading,Beginner,2,1,14.77,1,Allowed_With_Citation,1,63.43,Low
100655,Humanities,Graduate,3.348,12.25,Debugging/Troubleshooting,Intermediate,1,0,12.62,5,Actively_Encouraged,3,82.7,High
142130,STEM,Sophomore,2.89,6.08,Debugging/Troubleshooting,Intermediate,3,0,12.89,1,Actively_Encouraged,5,92.09,Medium
103208,Business,Sophomore,3.175,2.05,Direct_Answer_Generation,Intermediate,5,0,14.52,1,Allowed_With_Citation,5,61.58,Medium
144880,STEM,Sophomore,3.383,16.27,Direct_Answer_Generation,Intermediate,3,0,9.49,6,Actively_Encouraged,7,66.55,High
108377,STEM,Junior,3.459,4.33,Ideation,Intermediate,1,0,11.75,4,Allowed_With_Citation,5,59.52,Low
124541,Humanities,Junior,3.167,4.23,Ideation,Intermediate,2,0,15.68,2,Actively_Encouraged,1,64.07,Medium
100040,Humanities,Junior,3.086,4.19,Debugging/Troubleshooting,Intermediate,3,0,10.81,2,Actively_Encouraged,2,92.44,Medium
107962,Humanities,Sophomore,1.968,5.15,Copywriting/Drafting,Beginner,2,1,9.51,2,Actively_Encouraged,4,68.61,Low
117352,Business,Junior,3.228,2.19,Ideation,Beginner,3,1,11.89,4,Allowed_With_Citation,4,67.05,Low
124914,STEM,Junior,3.792,12.87,Copywriting/Drafting,Intermediate,2,1,12.33,3,Allowed_With_Citation,3,86.54,Low
128850,Business,Junior,3.572,1.43,Ideation,Intermediate,4,1,11.4,3,Allowed_With_Citation,8,65.23,Low
142780,STEM,Senior,3.268,6.92,Debugging/Troubleshooting,Advanced,3,0,10.28,3,Allowed_With_Citation,1,79.15,Medium
120661,Business,Junior,2.094,1.11,Ideation,Advanced,3,0,13.12,3,Allowed_With_Citation,4,62.51,High
139212,Humanities,Sophomore,3.379,3.2,Copywriting/Drafting,Beginner,2,1,14.77,4,Actively_Encouraged,9,70.83,Low
141507,Business,Junior,3.256,0.69,Ideation,Intermediate,3,0,12.72,2,Allowed_With_Citation,1,72.09,Medium
125035,Arts,Junior,3.152,7.48,Copywriting/Drafting,Intermediate,3,0,10.41,2,Actively_Encouraged,3,63.19,Low
110669,Business,Freshman,3.556,2.76,Copywriting/Drafting,Intermediate,3,1,3.31,5,Allowed_With_Citation,5,52.29,Medium
102677,Humanities,Junior,3.34,0.45,Direct_Answer_Generation,Advanced,4,0,10.73,1,Allowed_With_Citation,2,86.37,Medium
139063,STEM,Senior,2.671,10.57,Debugging/Troubleshooting,Advanced,5,0,4.35,5,Actively_Encouraged,6,88.44,Medium
100349,Humanities,Sophomore,3.23,4.99,Summarizing_Reading,Beginner,2,0,5.96,2,Allowed_With_Citation,2,45.42,Low
111190,Business,Freshman,3.586,10.73,Debugging/Troubleshooting,Intermediate,2,1,1.0,2,Allowed_With_Citation,4,69.78,Low
121249,STEM,Graduate,3.378,6.35,Debugging/Troubleshooting,Intermediate,1,1,13.9,1,Strict_Ban,9,73.79,Medium
125372,Arts,Senior,3.169,0.72,Copywriting/Drafting,Intermediate,4,0,11.33,1,Allowed_With_Citation,3,93.5,Medium
135696,STEM,Sophomore,3.09,0.99,Debugging/Troubleshooting,Intermediate,3,0,11.56,4,Strict_Ban,4,55.0,Medium
114364,Arts,Junior,2.971,3.43,Copywriting/Drafting,Advanced,4,1,1.78,3,Allowed_With_Citation,9,91.15,Medium
125555,STEM,Junior,2.68,1.15,Debugging/Troubleshooting,Intermediate,2,1,4.3,1,Actively_Encouraged,5,56.49,Medium
125827,STEM,Freshman,3.549,5.17,Ideation,Beginner,1,1,19.02,5,Strict_Ban,4,67.2,Low
103029,Business,Sophomore,2.142,1.74,Ideation,Beginner,1,0,6.01,2,Strict_Ban,4,67.49,Medium
149545,STEM,Junior,2.932,29.17,Summarizing_Reading,Advanced,3,1,3.31,5,Allowed_With_Citation,3,79.87,High
147841,Medical,Freshman,2.917,7.84,Debugging/Troubleshooting,Beginner,3,0,6.18,1,Strict_Ban,2,51.37,Low
146439,Arts,Senior,3.809,10.58,Copywriting/Drafting,Beginner,1,1,7.87,6,Actively_Encouraged,5,76.03,Medium
140904,STEM,Sophomore,3.499,2.59,Debugging/Troubleshooting,Intermediate,1,0,6.79,1,Actively_Encouraged,3,94.2,Medium
111881,Humanities,Graduate,3.93,0.87,Copywriting/Drafting,Advanced,3,0,12.9,1,Allowed_With_Citation,6,99.29,Medium
131327,Humanities,Junior,2.396,0.88,Copywriting/Drafting,Advanced,3,1,16.15,2,Allowed_With_Citation,1,79.1,High
100157,Business,Freshman,2.323,9.72,Summarizing_Reading,Beginner,3,0,10.26,6,Allowed_With_Citation,7,73.34,High
126386,STEM,Senior,3.23,1.89,Copywriting/Drafting,Advanced,4,0,11.32,3,Allowed_With_Citation,5,93.51,Low
132031,Humanities,Senior,3.962,30.52,Copywriting/Drafting,Beginner,1,0,2.84,10,Allowed_With_Citation,9,68.76,High
102901,STEM,Graduate,3.466,4.42,Debugging/Troubleshooting,Advanced,3,0,1.0,4,Allowed_With_Citation,5,72.51,Medium
